Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.23 [1.04-1.45],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.17 [0.98-1.38],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.14 [0.96-1.35],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.09 [0.92-1.30],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.03 [0.88-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.86 [0.73-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.84 [0.71-0.99],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.84 [0.71-0.99],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.84 [0.71-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.83 [0.71-0.98],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
