Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.29 [1.18-1.41],0.003,**,Glycoprotein Acetyls
M-LDL-TG%,1.23 [1.13-1.34],0.428,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-P,1.06 [0.97-1.15],1.000,,Concentration of Medium HDL Particles
Total-FA,1.02 [0.94-1.12],1.000,,Total-Fatty Acids
HDL-FC,1.02 [0.94-1.12],1.000,,Free Cholesterol in HDL
Total-BCAA,0.95 [0.87-1.03],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.95 [0.86-1.04],1.000,,Leucine
Val,0.93 [0.85-1.01],1.000,,Valine
M-LDL-FC%,0.88 [0.80-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.77 [0.71-0.84],1.817e-04,***,Albumin
