Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.04 [1.00-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.04 [1.00-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.03 [0.99-1.07],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.02 [0.98-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.00 [0.96-1.04],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-FC%,0.98 [0.94-1.02],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.97 [0.93-1.02],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.97 [0.93-1.01],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.97 [0.93-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Albumin,0.91 [0.87-0.94],0.286,,Albumin
