Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.32 [1.10-1.59],1.000,,Phospholipids to Total-Lipids in IDL percentage
L-HDL-FC%,1.19 [0.92-1.54],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-TG%,1.15 [0.95-1.40],1.000,,Triglycerides to Total-Lipids in IDL percentage
IDL-FC%,1.05 [0.86-1.27],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-PL%,1.01 [0.85-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-C,0.98 [0.82-1.18],1.000,,VLDL Cholesterol
LDL-CE,0.86 [0.71-1.03],1.000,,Cholesteryl Esters in LDL
Total-CE,0.81 [0.67-0.98],1.000,,Total-Esterified Cholesterol
HDL-CE,0.74 [0.60-0.90],1.000,,Cholesteryl Esters in HDL
Albumin,0.59 [0.51-0.69],2.255e-06,***,Albumin
