Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.12 [0.96-1.29],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.07 [0.91-1.25],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.03 [0.89-1.21],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.01 [0.85-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.01 [0.86-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.99 [0.83-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.98 [0.82-1.16],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.97 [0.82-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.96 [0.82-1.12],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,0.91 [0.78-1.06],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
