Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.08 [1.00-1.16],1.000,,Cholesteryl Esters in HDL
HDL-C,1.07 [1.00-1.16],1.000,,HDL Cholesterol
ApoA1,1.06 [0.98-1.14],1.000,,Apolipoprotein A1
Phe,1.02 [0.95-1.09],1.000,,Phenylalanine
M-LDL-FC%,1.01 [0.93-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,0.98 [0.92-1.05],1.000,,Tyrosine
M-VLDL-C%,0.98 [0.91-1.06],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Gly,0.98 [0.91-1.04],1.000,,Glycine
Ile,0.93 [0.87-1.00],1.000,,Isoleucine
His,0.92 [0.86-0.99],1.000,,Histidine
