Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.24 [1.04-1.49],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.04 [0.87-1.25],1.000,,VLDL Cholesterol
VLDL-CE,1.04 [0.87-1.24],1.000,,Cholesteryl Esters in VLDL
Remnant-C,1.02 [0.85-1.23],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
ApoB,1.00 [0.84-1.20],1.000,,Apolipoprotein B
PUFA,0.99 [0.82-1.21],1.000,,Polyunsaturated Fatty Acids
Omega-6,0.99 [0.81-1.20],1.000,,Omega-6 Fatty Acids
LA,0.96 [0.79-1.16],1.000,,Linoleic Acid
M-LDL-FC%,0.87 [0.72-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.83 [0.68-1.01],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
