Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.04 [0.95-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Clinical LDL-C,1.02 [0.95-1.10],1.000,,Clinical LDL Cholesterol
Remnant-C,1.02 [0.95-1.10],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.01 [0.94-1.09],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.01 [0.94-1.09],1.000,,LDL Cholesterol
LA%,0.93 [0.86-1.01],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-TG%,0.90 [0.83-0.97],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Leu,0.81 [0.75-0.89],0.881,,Leucine
Total-BCAA,0.81 [0.74-0.88],0.290,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.80 [0.73-0.87],0.051,,Valine
