Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.28 [1.16-1.42],0.245,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.26 [1.15-1.39],0.382,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.22 [1.10-1.35],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.13 [1.02-1.24],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.01 [0.92-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.87 [0.78-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.84 [0.77-0.93],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.84 [0.76-0.92],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.83 [0.75-0.91],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Unsaturation,0.74 [0.67-0.82],0.004,**,Degree of Unsaturation
