Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.23 [1.07-1.42],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.10 [0.95-1.26],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.06 [0.92-1.22],1.000,,VLDL Cholesterol
ApoB,1.03 [0.89-1.18],1.000,,Apolipoprotein B
Remnant-C,1.02 [0.88-1.18],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LA,0.93 [0.81-1.08],1.000,,Linoleic Acid
Omega-6,0.92 [0.79-1.07],1.000,,Omega-6 Fatty Acids
DHA,0.88 [0.75-1.03],1.000,,Docosahexaenoic Acid
Omega-3,0.88 [0.75-1.02],1.000,,Omega-3 Fatty Acids
M-LDL-FC%,0.88 [0.75-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
