Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.26 [1.10-1.45],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.23 [1.08-1.40],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.20 [1.05-1.38],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.16 [1.01-1.32],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.02 [0.89-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.82 [0.72-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.80 [0.71-0.91],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.78 [0.69-0.89],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.73 [0.64-0.83],0.885,,Cholesterol to Total-Lipids in Large LDL percentage
Total-CE,0.72 [0.63-0.83],0.672,,Total-Esterified Cholesterol
