Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.24 [1.17-1.32],1.133e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.24 [1.17-1.31],3.162e-07,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.23 [1.16-1.30],2.617e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.22 [1.14-1.29],6.542e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.19 [1.13-1.26],5.082e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.19 [1.12-1.27],0.019,*,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.19 [1.12-1.26],0.013,*,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.19 [1.11-1.27],0.044,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.19 [1.12-1.26],0.003,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.19 [1.12-1.26],0.004,**,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.86 [0.81-0.91],0.022,*,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.85 [0.80-0.90],0.010,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-FC%,0.85 [0.80-0.90],0.005,**,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-CE%,0.84 [0.79-0.90],0.016,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-C%,0.84 [0.80-0.89],9.730e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.84 [0.80-0.89],0.002,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.84 [0.80-0.89],8.048e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-C%,0.84 [0.79-0.90],0.017,*,Cholesterol to Total-Lipids in Large HDL percentage
PUFA%,0.84 [0.79-0.89],0.008,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.84 [0.79-0.89],0.004,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-C%,0.84 [0.79-0.89],4.699e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-C%,0.84 [0.79-0.88],7.108e-05,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.83 [0.79-0.88],1.919e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
PUFA/MUFA,0.83 [0.78-0.89],0.008,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-PL%,0.83 [0.79-0.88],1.793e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.83 [0.78-0.88],9.328e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.83 [0.78-0.87],9.937e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.82 [0.78-0.87],3.364e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.82 [0.78-0.87],7.856e-08,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.82 [0.78-0.87],1.505e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LA%,0.82 [0.77-0.87],2.780e-05,***,Linoleic Acid to Total-Fatty Acids percentage
