Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.38 [1.21-1.58],0.838,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.34 [1.18-1.52],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.28 [1.11-1.46],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.20 [1.04-1.38],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.06 [0.92-1.20],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.95 [0.84-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.80 [0.71-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.80 [0.70-0.91],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.79 [0.69-0.90],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.72 [0.63-0.83],0.887,,Linoleic Acid to Total-Fatty Acids percentage
