Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Non-HDL-C,1.06 [0.99-1.14],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,1.06 [0.99-1.14],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,1.06 [0.99-1.14],1.000,,LDL Cholesterol
M-LDL-PL%,1.00 [0.94-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-C,1.00 [0.93-1.08],1.000,,HDL Cholesterol
L-LDL-FC%,1.00 [0.92-1.08],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,1.00 [0.93-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-TG%,0.99 [0.92-1.07],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-TG%,0.99 [0.93-1.06],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.99 [0.91-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
