Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.31 [1.17-1.48],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.27 [1.14-1.43],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.24 [1.12-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-CE%,1.04 [0.93-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,1.03 [0.92-1.16],1.000,,Glutamine
VLDL-C,0.98 [0.88-1.09],1.000,,VLDL Cholesterol
LDL-CE,0.86 [0.77-0.96],1.000,,Cholesteryl Esters in LDL
Total-CE,0.82 [0.74-0.92],1.000,,Total-Esterified Cholesterol
HDL-CE,0.81 [0.72-0.92],1.000,,Cholesteryl Esters in HDL
L-LDL-C%,0.76 [0.68-0.85],0.492,,Cholesterol to Total-Lipids in Large LDL percentage
