Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.70 [1.41-2.04],0.008,**,Glycoprotein Acetyls
MUFA%,1.66 [1.34-2.04],0.781,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.46 [1.20-1.78],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.39 [1.16-1.68],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.04 [0.86-1.26],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.99 [0.80-1.22],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.72 [0.59-0.88],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.60 [0.49-0.74],0.761,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,0.60 [0.48-0.73],0.233,,Degree of Unsaturation
L-LDL-C%,0.60 [0.49-0.72],0.015,*,Cholesterol to Total-Lipids in Large LDL percentage
