Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.26 [1.15-1.38],0.097,,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.24 [1.13-1.35],0.878,,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.16 [1.07-1.27],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.15 [1.05-1.25],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.02 [0.94-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.88 [0.80-0.96],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.86 [0.78-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.82 [0.75-0.89],0.753,,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-CE%,0.80 [0.73-0.88],0.333,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.78 [0.71-0.85],0.012,*,Cholesterol to Total-Lipids in Large LDL percentage
