Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.24 [1.16-1.33],2.308e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.23 [1.15-1.32],3.705e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.22 [1.14-1.31],0.002,**,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.20 [1.12-1.28],0.017,*,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG,1.05 [0.98-1.12],1.000,,Triglycerides in Chylomicrons and Extremely Large VLDL
LDL-C,0.84 [0.78-0.89],0.028,*,LDL Cholesterol
Clinical LDL-C,0.83 [0.78-0.89],0.012,*,Clinical LDL Cholesterol
L-LDL-L,0.83 [0.78-0.89],0.020,*,Total-Lipids in Large LDL
L-LDL-CE,0.83 [0.78-0.89],0.019,*,Cholesteryl Esters in Large LDL
IDL-L,0.83 [0.78-0.89],0.013,*,Total-Lipids in IDL
Total-FC,0.83 [0.78-0.89],0.013,*,Total-Free Cholesterol
XS-VLDL-C%,0.83 [0.77-0.89],0.018,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-FC,0.83 [0.78-0.89],0.006,**,Free Cholesterol in LDL
L-LDL-C,0.83 [0.77-0.88],0.006,**,Cholesterol in Large LDL
Total-PL,0.83 [0.77-0.89],0.029,*,Total-Phospholipids in Lipoprotein Particles
SM,0.83 [0.77-0.89],0.018,*,Sphingomyelins
Cholines,0.82 [0.77-0.89],0.026,*,Total-Cholines
L-LDL-FC,0.82 [0.77-0.88],0.004,**,Free Cholesterol in Large LDL
PC,0.82 [0.77-0.88],0.024,*,Phosphatidylcholines
XS-VLDL-CE%,0.82 [0.77-0.88],0.005,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-P,0.82 [0.77-0.88],0.013,*,Total-Concentration of Lipoprotein Particles
IDL-C%,0.82 [0.77-0.88],6.969e-04,***,Cholesterol to Total-Lipids in IDL percentage
IDL-C,0.82 [0.77-0.88],0.001,**,Cholesterol in IDL
IDL-CE,0.82 [0.77-0.87],6.848e-04,***,Cholesteryl Esters in IDL
Total-C,0.81 [0.76-0.87],3.530e-04,***,Total-Cholesterol
IDL-CE%,0.81 [0.76-0.86],4.344e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-CE,0.81 [0.76-0.86],1.524e-04,***,Total-Esterified Cholesterol
M-HDL-FC%,0.79 [0.74-0.86],6.865e-04,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-C%,0.79 [0.74-0.84],1.496e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
