Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.36 [1.16-1.59],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.27 [1.07-1.50],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.23 [1.04-1.45],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,1.14 [0.97-1.34],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.11 [0.94-1.32],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.94 [0.80-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.82 [0.70-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.79 [0.67-0.93],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.78 [0.66-0.91],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.78 [0.66-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
