Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.08 [0.92-1.27],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.08 [0.92-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-FC%,1.05 [0.90-1.23],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.05 [0.89-1.23],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.00 [0.85-1.18],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.95 [0.81-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.93 [0.78-1.09],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.92 [0.78-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.90 [0.77-1.06],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.87 [0.74-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
