Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.15 [1.04-1.26],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.08 [0.98-1.18],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.04 [0.95-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.01 [0.93-1.11],1.000,,Alanine
L-VLDL-TG%,1.00 [0.92-1.09],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
Omega-6/Omega-3,0.99 [0.90-1.08],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
DHA%,0.96 [0.88-1.06],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.93 [0.84-1.03],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
VLDL-CE,0.91 [0.83-0.99],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.90 [0.82-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
