Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.14 [0.95-1.38],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.09 [0.93-1.28],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.09 [0.90-1.31],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.07 [0.89-1.28],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.01 [0.86-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.98 [0.84-1.15],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.98 [0.83-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.96 [0.82-1.13],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,0.87 [0.73-1.02],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-C%,0.84 [0.72-0.98],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
