Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,1.10 [0.89-1.36],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.09 [0.90-1.32],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.09 [0.90-1.33],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.09 [0.89-1.33],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.07 [0.90-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.99 [0.82-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.95 [0.80-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.91 [0.77-1.09],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.91 [0.76-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-CE%,0.90 [0.76-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
