Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-FC%,1.08 [0.99-1.19],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.07 [0.97-1.17],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.05 [0.94-1.17],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.04 [0.94-1.15],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.01 [0.92-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.97 [0.87-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.94 [0.84-1.04],1.000,,Free Cholesterol in HDL
Unsaturation,0.89 [0.80-0.99],1.000,,Degree of Unsaturation
Citrate,0.89 [0.80-0.98],1.000,,Citrate
Albumin,0.87 [0.79-0.96],1.000,,Albumin
