Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.34 [1.92-2.85],1.377e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.28 [1.90-2.73],3.097e-13,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,2.23 [1.81-2.76],3.097e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,2.21 [1.85-2.64],8.406e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,2.15 [1.75-2.64],5.967e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.06 [1.60-2.66],0.007,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,2.05 [1.73-2.42],1.102e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.97 [1.66-2.35],7.810e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.97 [1.61-2.42],2.110e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.81 [1.50-2.18],1.169e-04,***,Glycoprotein Acetyls
L-HDL-PL%,1.80 [1.49-2.17],2.701e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.79 [1.48-2.17],6.229e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.67 [1.38-2.02],0.033,*,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-FC%,0.62 [0.54-0.71],3.745e-06,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Non-HDL-C,0.60 [0.50-0.72],0.027,*,Total-Cholesterol Minus HDL-C
L-LDL-CE,0.59 [0.49-0.72],0.047,*,Cholesteryl Esters in Large LDL
S-HDL-C%,0.59 [0.50-0.70],5.541e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-C%,0.59 [0.49-0.71],0.005,**,Cholesterol to Total-Lipids in Large VLDL percentage
LDL-C,0.59 [0.48-0.71],0.010,*,LDL Cholesterol
L-LDL-L,0.58 [0.48-0.71],0.011,*,Total-Lipids in Large LDL
M-LDL-FC%,0.58 [0.49-0.68],2.219e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-PL,0.58 [0.47-0.70],0.013,*,Phospholipids in LDL
S-VLDL-CE%,0.58 [0.49-0.68],2.383e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Total-C,0.58 [0.48-0.70],0.004,**,Total-Cholesterol
M-VLDL-C,0.57 [0.47-0.70],0.036,*,Cholesterol in Medium VLDL
IDL-CE%,0.57 [0.48-0.68],1.553e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-CE%,0.57 [0.50-0.65],7.870e-13,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Total-CE,0.57 [0.47-0.69],0.002,**,Total-Esterified Cholesterol
L-LDL-C,0.57 [0.47-0.69],0.003,**,Cholesterol in Large LDL
S-LDL-C%,0.56 [0.48-0.66],1.151e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.56 [0.48-0.65],2.598e-08,***,Albumin
IDL-PL,0.55 [0.45-0.68],0.005,**,Phospholipids in IDL
XS-VLDL-FC%,0.55 [0.47-0.64],1.299e-08,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Clinical LDL-C,0.55 [0.46-0.66],4.286e-05,***,Clinical LDL Cholesterol
M-LDL-C%,0.55 [0.48-0.63],5.320e-11,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.55 [0.47-0.64],1.645e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-P,0.54 [0.44-0.67],0.004,**,Concentration of IDL Particles
IDL-L,0.54 [0.45-0.66],2.549e-04,***,Total-Lipids in IDL
L-LDL-C%,0.54 [0.46-0.64],2.947e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-CE%,0.54 [0.45-0.65],3.525e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-PL,0.54 [0.44-0.66],4.727e-04,***,Phospholipids in Large LDL
M-LDL-FC,0.54 [0.44-0.66],6.281e-04,***,Free Cholesterol in Medium LDL
PUFA/MUFA,0.53 [0.44-0.65],3.363e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-FC%,0.53 [0.44-0.63],2.710e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-FC,0.53 [0.43-0.64],7.038e-05,***,Free Cholesterol in Small LDL
M-VLDL-C%,0.52 [0.45-0.61],9.430e-12,***,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-C%,0.52 [0.44-0.60],6.469e-11,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-C%,0.52 [0.44-0.61],4.436e-10,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.51 [0.44-0.60],1.023e-10,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-CE,0.51 [0.42-0.62],1.011e-05,***,Cholesteryl Esters in IDL
L-LDL-FC%,0.51 [0.44-0.60],1.959e-11,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-CE,0.51 [0.41-0.63],1.051e-04,***,Cholesteryl Esters in Medium VLDL
LDL-FC,0.51 [0.42-0.62],1.068e-05,***,Free Cholesterol in LDL
XL-VLDL-CE%,0.51 [0.42-0.61],6.516e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-C,0.51 [0.42-0.61],2.948e-06,***,Cholesterol in IDL
XL-VLDL-C%,0.50 [0.40-0.61],1.909e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC,0.49 [0.40-0.61],4.944e-06,***,Free Cholesterol in Large LDL
IDL-FC,0.48 [0.39-0.59],1.745e-06,***,Free Cholesterol in IDL
XS-VLDL-CE%,0.48 [0.41-0.56],4.305e-14,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.48 [0.40-0.56],2.204e-12,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.47 [0.40-0.55],1.920e-14,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL%,0.47 [0.39-0.56],3.568e-11,***,Phospholipids to Total-Lipids in Small VLDL percentage
