Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.13 [0.99-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.10 [0.96-1.26],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.09 [0.95-1.24],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.01 [0.89-1.14],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.00 [0.88-1.15],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.98 [0.86-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.94 [0.82-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.91 [0.80-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.90 [0.79-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.90 [0.79-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
