Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.07 [0.96-1.20],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,1.06 [0.96-1.16],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.04 [0.95-1.15],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.01 [0.91-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-TG%,1.00 [0.90-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-FC,1.00 [0.90-1.10],1.000,,Free Cholesterol in LDL
Total-FC,0.98 [0.89-1.09],1.000,,Total-Free Cholesterol
M-LDL-FC%,0.94 [0.84-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.92 [0.83-1.02],1.000,,Albumin
HDL-FC,0.91 [0.82-1.02],1.000,,Free Cholesterol in HDL
