Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,1.24 [1.15-1.34],0.012,*,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.23 [1.14-1.32],0.009,**,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.22 [1.14-1.31],0.013,*,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.22 [1.13-1.31],0.076,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.18 [1.10-1.26],0.774,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.84 [0.78-0.90],0.237,,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.84 [0.78-0.90],0.102,,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.83 [0.77-0.89],0.073,,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,0.81 [0.76-0.88],0.016,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,0.80 [0.75-0.87],0.005,**,Cholesterol to Total-Lipids in Large HDL percentage
