Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.07 [0.98-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.05 [0.97-1.14],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Phe,1.04 [0.97-1.13],1.000,,Phenylalanine
Ile,1.02 [0.94-1.10],1.000,,Isoleucine
Gly,1.01 [0.94-1.10],1.000,,Glycine
VLDL-C,0.97 [0.90-1.05],1.000,,VLDL Cholesterol
Remnant-C,0.93 [0.86-1.00],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.92 [0.85-1.00],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.91 [0.84-0.99],1.000,,Total-Cholesterol
M-LDL-FC%,0.91 [0.84-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
