Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.28 [1.16-1.41],0.164,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.26 [1.16-1.38],0.101,,Glycoprotein Acetyls
L-HDL-PL%,1.26 [1.14-1.39],0.649,,Phospholipids to Total-Lipids in Large HDL percentage
Gln,1.06 [0.97-1.16],1.000,,Glutamine
Gly,1.05 [0.97-1.13],1.000,,Glycine
Remnant-C,0.89 [0.82-0.97],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.87 [0.80-0.95],1.000,,Total-Cholesterol
M-LDL-FC%,0.87 [0.79-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,0.81 [0.74-0.88],0.700,,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.81 [0.74-0.88],0.641,,Cholesterol to Total-Lipids in Very Small VLDL percentage
