Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.64 [1.42-1.89],4.209e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.59 [1.37-1.83],1.056e-04,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.58 [1.35-1.85],0.005,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.57 [1.36-1.82],4.132e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.54 [1.33-1.78],0.003,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.52 [1.31-1.76],0.010,*,Glycoprotein Acetyls
M-LDL-TG%,1.50 [1.31-1.72],0.001,**,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.71 [0.63-0.81],0.020,*,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.69 [0.60-0.79],0.014,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-FC%,0.69 [0.60-0.78],0.008,**,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.68 [0.59-0.78],0.014,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-C%,0.68 [0.59-0.78],0.009,**,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-CE%,0.67 [0.59-0.77],0.003,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Omega-6%,0.66 [0.57-0.76],0.005,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-LDL-C%,0.66 [0.58-0.75],2.173e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.65 [0.58-0.74],3.398e-05,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.65 [0.57-0.74],2.007e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
PUFA%,0.64 [0.56-0.74],2.698e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-CE,0.64 [0.54-0.75],0.022,*,Cholesteryl Esters in HDL
L-LDL-C%,0.64 [0.56-0.73],3.080e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,0.62 [0.53-0.72],4.435e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,0.60 [0.52-0.69],4.065e-07,***,Linoleic Acid to Total-Fatty Acids percentage
