Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.07 [0.91-1.27],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-C%,1.06 [0.90-1.25],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.05 [0.89-1.23],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.04 [0.88-1.23],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-CE%,1.01 [0.86-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.98 [0.83-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.95 [0.81-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.95 [0.79-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.94 [0.79-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.93 [0.78-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
