Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Citrate,1.53 [1.37-1.70],1.005e-08,***,Citrate
Gln,1.45 [1.28-1.64],0.001,**,Glutamine
M-LDL-PL%,1.11 [0.99-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-CE%,1.05 [0.92-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.02 [0.90-1.16],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.99 [0.87-1.12],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.97 [0.85-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.96 [0.84-1.09],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.96 [0.84-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.94 [0.82-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
