Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-C,1.06 [0.88-1.27],1.000,,LDL Cholesterol
Clinical LDL-C,1.05 [0.87-1.26],1.000,,Clinical LDL Cholesterol
Non-HDL-C,1.05 [0.87-1.26],1.000,,Total-Cholesterol Minus HDL-C
M-LDL-PL%,1.04 [0.87-1.24],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Remnant-C,1.04 [0.87-1.24],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Tyr,0.99 [0.83-1.18],1.000,,Tyrosine
HDL-C,0.97 [0.80-1.19],1.000,,HDL Cholesterol
HDL-CE,0.97 [0.80-1.18],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.94 [0.77-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.80 [0.65-0.98],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
