Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.08 [1.01-1.16],1.000,,Leucine
Ile,1.07 [1.00-1.14],1.000,,Isoleucine
M-LDL-TG%,1.05 [0.98-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,1.03 [0.96-1.10],1.000,,Phenylalanine
Tyr,1.01 [0.94-1.08],1.000,,Tyrosine
Omega-3,0.97 [0.91-1.04],1.000,,Omega-3 Fatty Acids
Albumin,0.97 [0.90-1.03],1.000,,Albumin
HDL-FC,0.91 [0.84-0.98],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.90 [0.84-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Unsaturation,0.88 [0.82-0.95],1.000,,Degree of Unsaturation
