Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.54 [1.45-1.64],1.606e-37,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.51 [1.43-1.61],9.392e-38,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.49 [1.40-1.58],2.398e-34,***,Triglycerides to Total-Lipids in Large LDL percentage
Glu-lactate,1.46 [1.38-1.55],4.138e-35,***,Glucose-lactate
M-VLDL-TG%,1.44 [1.36-1.54],1.292e-25,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.43 [1.35-1.53],3.294e-25,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.43 [1.35-1.51],9.166e-30,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.42 [1.33-1.51],6.659e-22,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.38 [1.30-1.47],5.123e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Glu,1.38 [1.30-1.47],1.953e-19,***,Glucose
S-LDL-TG%,1.37 [1.30-1.46],1.691e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.37 [1.28-1.47],5.829e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,1.32 [1.24-1.40],3.417e-13,***,Triglycerides to Total-Lipids in Very Large HDL percentage
MUFA%,1.31 [1.23-1.40],4.424e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.31 [1.22-1.40],5.837e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.30 [1.22-1.39],8.099e-11,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.30 [1.22-1.39],3.478e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.29 [1.21-1.37],5.572e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.28 [1.20-1.36],3.715e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
Sc-ala,1.26 [1.19-1.34],5.946e-10,***,Spectrometer-corrected alanine
VLDL-size,1.22 [1.15-1.31],2.058e-04,***,Average Diameter for VLDL Particles
M-HDL-TG%,1.21 [1.14-1.29],6.504e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
IDL-PL%,1.20 [1.13-1.27],2.333e-04,***,Phospholipids to Total-Lipids in IDL percentage
GlycA,1.20 [1.13-1.28],0.005,**,Glycoprotein Acetyls
S-HDL-TG,1.20 [1.13-1.27],1.201e-04,***,Triglycerides in Small HDL
Ala,1.19 [1.12-1.27],0.002,**,Alanine
XL-VLDL-TG,1.18 [1.12-1.25],0.005,**,Triglycerides in Very Large VLDL
XXL-VLDL-TG,1.17 [1.10-1.24],0.049,*,Triglycerides in Chylomicrons and Extremely Large VLDL
S-LDL-PL,0.85 [0.80-0.90],0.030,*,Phospholipids in Small LDL
M-LDL-L,0.85 [0.80-0.90],0.033,*,Total-Lipids in Medium LDL
S-VLDL-FC,0.85 [0.80-0.90],0.034,*,Free Cholesterol in Small VLDL
M-LDL-P,0.85 [0.80-0.90],0.043,*,Concentration of Medium LDL Particles
