Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.21 [1.00-1.45],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gln,1.12 [0.93-1.36],1.000,,Glutamine
Phe,1.05 [0.88-1.27],1.000,,Phenylalanine
M-LDL-CE%,1.02 [0.84-1.23],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.00 [0.83-1.21],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Omega-6,0.98 [0.80-1.19],1.000,,Omega-6 Fatty Acids
PUFA,0.97 [0.80-1.18],1.000,,Polyunsaturated Fatty Acids
Omega-3,0.96 [0.79-1.16],1.000,,Omega-3 Fatty Acids
LA,0.94 [0.78-1.14],1.000,,Linoleic Acid
M-LDL-FC%,0.85 [0.70-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
