Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.10 [0.96-1.25],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-FC%,1.06 [0.92-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.02 [0.89-1.16],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.01 [0.90-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.00 [0.88-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.98 [0.86-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.97 [0.85-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.97 [0.85-1.10],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.97 [0.84-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.96 [0.84-1.09],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
