Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Phe,1.04 [0.98-1.11],1.000,,Phenylalanine
Gly,1.01 [0.96-1.07],1.000,,Glycine
His,1.01 [0.95-1.08],1.000,,Histidine
Tyr,1.00 [0.95-1.07],1.000,,Tyrosine
M-VLDL-C%,1.00 [0.94-1.08],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
Citrate,0.99 [0.93-1.05],1.000,,Citrate
Total-FC,0.99 [0.93-1.05],1.000,,Total-Free Cholesterol
LDL-FC,0.98 [0.93-1.05],1.000,,Free Cholesterol in LDL
M-LDL-FC%,0.97 [0.91-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,0.97 [0.91-1.04],1.000,,Free Cholesterol in HDL
