Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.26 [1.17-1.37],8.319e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.24 [1.15-1.34],0.014,*,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.24 [1.15-1.33],0.004,**,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.22 [1.12-1.32],0.497,,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.22 [1.13-1.31],0.098,,Triglycerides to Total-Lipids in Small LDL percentage
IDL-C%,0.82 [0.77-0.89],0.086,,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.81 [0.75-0.88],0.043,*,Cholesterol to Total-Lipids in Large LDL percentage
Unsaturation,0.81 [0.74-0.87],0.043,*,Degree of Unsaturation
PUFA/MUFA,0.80 [0.73-0.87],0.040,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,0.80 [0.73-0.86],0.007,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
