Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.38 [1.27-1.50],5.316e-08,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.38 [1.26-1.50],7.369e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.33 [1.23-1.45],1.595e-06,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.32 [1.21-1.44],1.178e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.32 [1.21-1.44],2.972e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.27 [1.17-1.39],0.007,**,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-FC%,0.80 [0.73-0.87],0.024,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
ApoB,0.80 [0.73-0.87],0.037,*,Apolipoprotein B
M-VLDL-PL%,0.79 [0.73-0.86],0.007,**,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C,0.79 [0.73-0.86],0.025,*,Cholesterol in Medium VLDL
S-LDL-FC,0.79 [0.73-0.86],0.015,*,Free Cholesterol in Small LDL
Total-L,0.79 [0.72-0.86],0.040,*,Total-Lipids in Lipoprotein Particles
IDL-P,0.79 [0.72-0.86],0.007,**,Concentration of IDL Particles
L-LDL-FC%,0.78 [0.72-0.85],0.001,**,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC,0.78 [0.72-0.85],0.007,**,Free Cholesterol in Medium LDL
M-VLDL-CE,0.78 [0.72-0.85],0.005,**,Cholesteryl Esters in Medium VLDL
LDL-CE,0.78 [0.72-0.85],0.005,**,Cholesteryl Esters in LDL
IDL-PL,0.78 [0.72-0.85],0.006,**,Phospholipids in IDL
LDL-PL,0.78 [0.72-0.85],0.003,**,Phospholipids in LDL
L-LDL-CE,0.78 [0.72-0.85],0.004,**,Cholesteryl Esters in Large LDL
Omega-6,0.78 [0.71-0.85],0.010,*,Omega-6 Fatty Acids
S-LDL-C%,0.78 [0.72-0.84],1.287e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
LDL-L,0.78 [0.72-0.85],0.002,**,Total-Lipids in LDL
L-LDL-L,0.77 [0.71-0.84],0.001,**,Total-Lipids in Large LDL
M-LDL-C%,0.77 [0.72-0.83],6.175e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.77 [0.71-0.84],5.326e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,0.77 [0.71-0.84],5.954e-04,***,LDL Cholesterol
L-LDL-PL,0.77 [0.71-0.84],7.919e-04,***,Phospholipids in Large LDL
S-VLDL-PL%,0.77 [0.71-0.84],6.668e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.77 [0.71-0.84],2.299e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-C,0.77 [0.71-0.84],5.409e-04,***,Cholesterol in Large LDL
IDL-FC,0.77 [0.70-0.84],4.310e-04,***,Free Cholesterol in IDL
Non-HDL-C,0.77 [0.70-0.83],1.145e-04,***,Total-Cholesterol Minus HDL-C
LDL-FC,0.76 [0.70-0.83],1.752e-04,***,Free Cholesterol in LDL
Total-FC,0.76 [0.70-0.83],2.109e-04,***,Total-Free Cholesterol
L-LDL-FC,0.76 [0.70-0.83],1.215e-04,***,Free Cholesterol in Large LDL
LA,0.76 [0.70-0.83],1.597e-04,***,Linoleic Acid
LA%,0.76 [0.70-0.83],1.734e-04,***,Linoleic Acid to Total-Fatty Acids percentage
Clinical LDL-C,0.76 [0.70-0.82],1.232e-05,***,Clinical LDL Cholesterol
XS-VLDL-C%,0.76 [0.70-0.82],8.525e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-L,0.75 [0.69-0.82],2.582e-05,***,Total-Lipids in IDL
XS-VLDL-CE%,0.75 [0.69-0.82],2.731e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-C,0.75 [0.69-0.82],1.929e-05,***,Total-Cholesterol
Total-CE,0.75 [0.69-0.82],2.251e-05,***,Total-Esterified Cholesterol
L-LDL-C%,0.75 [0.69-0.81],5.571e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C,0.74 [0.68-0.81],1.134e-06,***,Cholesterol in IDL
IDL-CE,0.74 [0.68-0.80],6.300e-07,***,Cholesteryl Esters in IDL
IDL-C%,0.73 [0.68-0.79],1.080e-09,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.72 [0.66-0.78],3.253e-11,***,Cholesteryl Esters to Total-Lipids in IDL percentage
