Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.09 [1.02-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.05 [0.98-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.04 [0.97-1.12],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.03 [0.96-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.00 [0.93-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.93 [0.86-0.99],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,0.91 [0.85-0.97],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Leu,0.83 [0.77-0.89],0.355,,Leucine
Total-BCAA,0.82 [0.76-0.89],0.091,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.82 [0.76-0.88],0.033,*,Valine
