Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.13 [0.99-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
DHA%,1.08 [0.94-1.24],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.05 [0.91-1.20],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
HDL-CE,1.03 [0.90-1.19],1.000,,Cholesteryl Esters in HDL
PUFA/MUFA,1.00 [0.86-1.16],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Ala,0.98 [0.85-1.12],1.000,,Alanine
M-LDL-CE%,0.97 [0.85-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
His,0.96 [0.84-1.10],1.000,,Histidine
Gly,0.95 [0.84-1.08],1.000,,Glycine
M-LDL-FC%,0.94 [0.82-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
