Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.18 [1.00-1.39],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.08 [0.91-1.28],1.000,,Valine
Total-BCAA,1.03 [0.86-1.22],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoA1,1.01 [0.85-1.21],1.000,,Apolipoprotein A1
Ile,1.00 [0.84-1.19],1.000,,Isoleucine
HDL-CE,0.98 [0.82-1.18],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.97 [0.81-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.96 [0.82-1.13],1.000,,VLDL Cholesterol
Remnant-C,0.95 [0.81-1.12],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.92 [0.78-1.10],1.000,,Total-Cholesterol
