Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-FC%,1.23 [0.99-1.54],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.20 [0.97-1.49],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.20 [0.95-1.51],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.20 [0.94-1.53],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.09 [0.87-1.35],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.99 [0.82-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-PL%,0.95 [0.78-1.14],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.87 [0.71-1.06],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,0.82 [0.67-1.00],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.81 [0.66-1.01],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
