Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.25 [1.20-1.30],2.644e-24,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.23 [1.18-1.28],9.245e-21,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.23 [1.18-1.28],2.931e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.22 [1.18-1.27],1.808e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.17 [1.13-1.22],8.256e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.16 [1.11-1.21],8.741e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.15 [1.11-1.20],6.311e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.14 [1.10-1.19],4.576e-07,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.13 [1.09-1.18],0.001,**,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.13 [1.09-1.17],3.503e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.12 [1.08-1.17],8.984e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.12 [1.08-1.17],0.003,**,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-FC,0.91 [0.87-0.94],0.044,*,Free Cholesterol in Small VLDL
S-LDL-FC%,0.90 [0.87-0.94],0.024,*,Free Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-P,0.90 [0.87-0.94],0.019,*,Concentration of Small LDL Particles
XS-VLDL-CE,0.90 [0.87-0.94],0.015,*,Cholesteryl Esters in Very Small VLDL
S-HDL-CE%,0.90 [0.87-0.93],0.009,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-FC,0.90 [0.86-0.93],0.004,**,Free Cholesterol in Medium VLDL
S-VLDL-C%,0.90 [0.86-0.93],0.003,**,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.89 [0.86-0.93],8.150e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.89 [0.86-0.93],0.007,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-PL,0.89 [0.86-0.93],4.174e-04,***,Phospholipids in Small LDL
HDL-FC,0.89 [0.85-0.93],0.038,*,Free Cholesterol in HDL
HDL-L,0.89 [0.85-0.93],0.047,*,Total-Lipids in HDL
ApoA1,0.89 [0.85-0.93],0.018,*,Apolipoprotein A1
Albumin,0.89 [0.86-0.92],4.902e-04,***,Albumin
L-LDL-P,0.89 [0.86-0.92],2.517e-04,***,Concentration of Large LDL Particles
S-HDL-C%,0.89 [0.86-0.92],4.197e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC%,0.89 [0.86-0.92],3.181e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-P,0.89 [0.86-0.92],1.603e-04,***,Concentration of LDL Particles
Unsaturation,0.89 [0.85-0.92],0.002,**,Degree of Unsaturation
IDL-P,0.89 [0.86-0.92],3.242e-05,***,Concentration of IDL Particles
Omega-6%,0.89 [0.85-0.92],0.003,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-P,0.89 [0.85-0.92],1.705e-04,***,Concentration of Medium LDL Particles
M-HDL-C%,0.89 [0.85-0.92],6.643e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
ApoB,0.89 [0.85-0.92],5.171e-05,***,Apolipoprotein B
L-HDL-CE%,0.89 [0.85-0.92],0.002,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-HDL-P,0.88 [0.85-0.92],9.415e-05,***,Concentration of Small HDL Particles
L-HDL-C%,0.88 [0.85-0.92],7.106e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-CE%,0.88 [0.85-0.92],2.255e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-C,0.88 [0.85-0.92],3.410e-05,***,Cholesterol in Small HDL
S-LDL-L,0.88 [0.85-0.92],1.320e-05,***,Total-Lipids in Small LDL
M-VLDL-C%,0.88 [0.85-0.92],2.444e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-CE,0.88 [0.85-0.91],1.177e-05,***,Cholesteryl Esters in Small HDL
PUFA/MUFA,0.88 [0.84-0.92],0.001,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Phosphoglyc,0.88 [0.84-0.92],2.661e-04,***,Phosphoglycerides
S-LDL-CE,0.88 [0.85-0.91],8.935e-06,***,Cholesteryl Esters in Small LDL
IDL-PL,0.88 [0.85-0.91],4.060e-06,***,Phospholipids in IDL
M-LDL-PL,0.88 [0.85-0.91],3.032e-06,***,Phospholipids in Medium LDL
M-LDL-CE,0.88 [0.84-0.91],4.028e-06,***,Cholesteryl Esters in Medium LDL
M-VLDL-C,0.88 [0.84-0.91],9.454e-07,***,Cholesterol in Medium VLDL
PUFA%,0.88 [0.84-0.91],7.874e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
SM,0.88 [0.84-0.91],1.432e-05,***,Sphingomyelins
Remnant-C,0.88 [0.84-0.91],5.572e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-L,0.88 [0.84-0.91],1.155e-06,***,Total-Lipids in Medium LDL
XL-HDL-CE%,0.87 [0.84-0.91],1.182e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
HDL-P,0.87 [0.84-0.91],1.170e-05,***,Concentration of HDL Particles
HDL-C,0.87 [0.84-0.91],1.124e-04,***,HDL Cholesterol
S-LDL-C,0.87 [0.84-0.91],2.348e-07,***,Cholesterol in Small LDL
PC,0.87 [0.84-0.91],1.554e-05,***,Phosphatidylcholines
HDL-CE,0.87 [0.84-0.91],5.737e-05,***,Cholesteryl Esters in HDL
Total-L,0.87 [0.84-0.91],8.852e-07,***,Total-Lipids in Lipoprotein Particles
M-LDL-C,0.87 [0.84-0.90],7.757e-08,***,Cholesterol in Medium LDL
L-LDL-FC%,0.87 [0.84-0.90],3.514e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-CE,0.87 [0.84-0.90],1.414e-08,***,Cholesteryl Esters in Medium VLDL
Cholines,0.86 [0.83-0.90],9.530e-07,***,Total-Cholines
S-LDL-FC,0.86 [0.83-0.90],2.807e-09,***,Free Cholesterol in Small LDL
LDL-PL,0.86 [0.83-0.90],3.630e-09,***,Phospholipids in LDL
Total-PL,0.86 [0.83-0.90],2.269e-07,***,Total-Phospholipids in Lipoprotein Particles
LDL-L,0.86 [0.83-0.90],4.018e-09,***,Total-Lipids in LDL
LDL-CE,0.86 [0.83-0.90],3.998e-09,***,Cholesteryl Esters in LDL
Non-HDL-C,0.86 [0.83-0.89],1.700e-09,***,Total-Cholesterol Minus HDL-C
IDL-L,0.86 [0.83-0.89],1.470e-09,***,Total-Lipids in IDL
