Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.12 [1.04-1.21],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.08 [1.01-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.08 [1.00-1.16],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.00 [0.93-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.00 [0.93-1.07],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.95 [0.88-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.93 [0.86-1.00],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.92 [0.86-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.91 [0.85-0.99],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.91 [0.84-0.98],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
