Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.28 [1.24-1.31],1.440e-54,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.23 [1.20-1.27],8.276e-40,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.23 [1.20-1.26],1.013e-42,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.23 [1.19-1.27],2.121e-35,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.22 [1.19-1.26],9.748e-36,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,1.21 [1.17-1.25],8.448e-26,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.18 [1.15-1.22],1.466e-21,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.16 [1.13-1.20],2.860e-19,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.16 [1.12-1.20],4.136e-15,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.15 [1.12-1.19],2.711e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.13 [1.10-1.16],6.450e-12,***,Phospholipids to Total-Lipids in IDL percentage
SFA%,1.13 [1.09-1.16],2.767e-09,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.12 [1.09-1.15],2.224e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.11 [1.08-1.15],2.955e-07,***,Phospholipids to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.11 [1.08-1.15],1.739e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.11 [1.07-1.14],7.984e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.11 [1.07-1.14],2.370e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-PL%,1.09 [1.06-1.13],9.123e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-VLDL-TG%,1.09 [1.06-1.12],7.319e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Omega-6/Omega-3,1.09 [1.06-1.12],0.006,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-C,0.93 [0.90-0.95],0.033,*,VLDL Cholesterol
XS-VLDL-C,0.93 [0.90-0.95],0.018,*,Cholesterol in Very Small VLDL
M-VLDL-PL%,0.93 [0.90-0.95],0.027,*,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-PL,0.92 [0.90-0.95],0.010,**,Phospholipids in Small VLDL
XL-HDL-CE,0.92 [0.89-0.95],0.037,*,Cholesteryl Esters in Very Large HDL
VLDL-CE,0.92 [0.89-0.95],8.447e-04,***,Cholesteryl Esters in VLDL
M-HDL-FC,0.92 [0.89-0.95],0.009,**,Free Cholesterol in Medium HDL
XL-VLDL-CE%,0.92 [0.89-0.94],0.002,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-CE,0.91 [0.89-0.94],0.003,**,Cholesteryl Esters in Medium HDL
