Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.23 [1.20-1.26],1.378e-48,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.21 [1.17-1.24],2.702e-39,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.20 [1.16-1.23],2.625e-29,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,1.20 [1.17-1.23],8.084e-39,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.19 [1.16-1.22],2.629e-31,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.17 [1.14-1.20],3.920e-27,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.17 [1.13-1.20],3.102e-22,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.15 [1.12-1.18],3.688e-22,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.15 [1.12-1.18],5.088e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.14 [1.11-1.17],8.478e-17,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.13 [1.10-1.16],9.968e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.13 [1.10-1.16],2.536e-13,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.12 [1.09-1.15],2.145e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,1.11 [1.09-1.14],1.268e-11,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.11 [1.08-1.14],2.830e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-PL%,1.11 [1.08-1.14],3.989e-09,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-VLDL-TG%,1.10 [1.07-1.13],2.224e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
SFA%,1.09 [1.06-1.12],2.946e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
TG/PG,1.09 [1.06-1.12],1.604e-04,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.09 [1.06-1.12],9.885e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
