Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.18 [1.12-1.24],3.002e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.17 [1.12-1.23],1.201e-05,***,Monounsaturated Fatty Acids
VLDL-size,1.16 [1.10-1.21],7.365e-04,***,Average Diameter for VLDL Particles
VLDL-TG,1.15 [1.10-1.20],1.771e-04,***,Triglycerides in VLDL
Total-TG,1.15 [1.10-1.20],2.388e-04,***,Total-Triglycerides
XL-VLDL-TG,1.15 [1.10-1.20],2.329e-04,***,Triglycerides in Very Large VLDL
SFA,1.15 [1.10-1.20],0.002,**,Saturated Fatty Acids
L-VLDL-TG,1.15 [1.10-1.20],2.063e-04,***,Triglycerides in Large VLDL
XL-VLDL-L,1.15 [1.10-1.20],3.750e-04,***,Total-Lipids in Very Large VLDL
L-VLDL-L,1.15 [1.10-1.20],2.925e-04,***,Total-Lipids in Large VLDL
XL-HDL-TG%,1.15 [1.09-1.20],0.006,**,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG,1.14 [1.10-1.20],3.083e-04,***,Triglycerides in Medium VLDL
XL-VLDL-P,1.14 [1.10-1.20],4.250e-04,***,Concentration of Very Large VLDL Particles
VLDL-L,1.14 [1.09-1.19],0.001,**,Total-Lipids in VLDL
L-VLDL-P,1.14 [1.09-1.19],5.854e-04,***,Concentration of Large VLDL Particles
Total-FA,1.14 [1.09-1.20],0.009,**,Total-Fatty Acids
L-VLDL-PL,1.14 [1.09-1.19],7.992e-04,***,Phospholipids in Large VLDL
TG/PG,1.14 [1.09-1.20],0.033,*,Triglycerides to Phosphoglycerides ratio
XL-VLDL-PL,1.14 [1.09-1.19],0.001,**,Phospholipids in Very Large VLDL
L-VLDL-FC,1.14 [1.09-1.19],0.001,**,Free Cholesterol in Large VLDL
S-LDL-TG,1.14 [1.09-1.19],0.003,**,Triglycerides in Small LDL
XL-VLDL-FC,1.14 [1.09-1.19],0.003,**,Free Cholesterol in Very Large VLDL
XXL-VLDL-TG,1.13 [1.08-1.19],0.011,*,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.13 [1.08-1.19],0.014,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
GlycA,1.13 [1.08-1.19],0.044,*,Glycoprotein Acetyls
S-VLDL-TG,1.13 [1.09-1.18],0.004,**,Triglycerides in Small VLDL
S-HDL-TG,1.13 [1.08-1.18],0.005,**,Triglycerides in Small HDL
XXL-VLDL-P,1.13 [1.08-1.18],0.014,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-C,1.13 [1.08-1.18],0.009,**,Cholesterol in Large VLDL
XXL-VLDL-PL,1.13 [1.08-1.18],0.038,*,Phospholipids in Chylomicrons and Extremely Large VLDL
VLDL-PL,1.13 [1.08-1.18],0.016,*,Phospholipids in VLDL
M-LDL-TG,1.13 [1.08-1.18],0.023,*,Triglycerides in Medium LDL
XL-VLDL-C,1.13 [1.08-1.17],0.022,*,Cholesterol in Very Large VLDL
M-VLDL-L,1.12 [1.08-1.17],0.038,*,Total-Lipids in Medium VLDL
XXL-VLDL-FC%,0.89 [0.85-0.93],0.340,,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LA%,0.88 [0.84-0.92],0.041,*,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.85 [0.81-0.89],9.719e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.85 [0.81-0.89],8.629e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.84 [0.80-0.89],3.772e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
