Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.17 [0.96-1.42],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.08 [0.88-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.08 [0.88-1.32],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.06 [0.84-1.33],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.05 [0.86-1.29],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-FC%,0.99 [0.81-1.20],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.93 [0.75-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.93 [0.75-1.15],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.91 [0.75-1.12],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.90 [0.74-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
