Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.10 [1.03-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.07 [1.01-1.14],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.06 [0.99-1.13],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,1.04 [0.97-1.11],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.01 [0.95-1.08],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
L-LDL-C,0.86 [0.80-0.91],0.557,,Cholesterol in Large LDL
Total-L,0.85 [0.80-0.91],0.405,,Total-Lipids in Lipoprotein Particles
Total-FC,0.85 [0.80-0.91],0.260,,Total-Free Cholesterol
Total-CE,0.85 [0.79-0.90],0.187,,Total-Esterified Cholesterol
Total-C,0.85 [0.79-0.90],0.173,,Total-Cholesterol
