Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.29 [1.17-1.41],0.036,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.28 [1.17-1.41],0.080,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.22 [1.12-1.34],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.16 [1.05-1.27],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.03 [0.95-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.85 [0.78-0.93],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.81 [0.74-0.88],0.702,,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.80 [0.73-0.87],0.205,,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.79 [0.72-0.86],0.171,,Cholesterol to Total-Lipids in Large LDL percentage
Citrate,0.75 [0.68-0.82],7.028e-04,***,Citrate
