Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-C%,1.16 [0.95-1.41],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.14 [0.95-1.36],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-CE%,1.12 [0.94-1.34],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.06 [0.90-1.26],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.05 [0.86-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.96 [0.80-1.14],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
ApoA1,0.93 [0.78-1.12],1.000,,Apolipoprotein A1
Val,0.92 [0.76-1.10],1.000,,Valine
ApoB/ApoA1,0.77 [0.64-0.93],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.73 [0.61-0.86],1.000,,Apolipoprotein B
