Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [1.03-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Val,1.02 [0.98-1.06],1.000,,Valine
ApoB/ApoA1,1.02 [0.98-1.05],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.01 [0.97-1.05],1.000,,VLDL Cholesterol
VLDL-CE,1.00 [0.97-1.04],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.97 [0.94-1.01],1.000,,Cholesteryl Esters in LDL
Total-C,0.97 [0.93-1.01],1.000,,Total-Cholesterol
Total-CE,0.96 [0.93-1.00],1.000,,Total-Esterified Cholesterol
HDL-CE,0.95 [0.91-0.99],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.95 [0.91-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
