Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.15 [1.05-1.25],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.11 [1.03-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.10 [1.02-1.20],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,1.04 [0.96-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,1.02 [0.94-1.10],1.000,,VLDL Cholesterol
LDL-CE,0.96 [0.89-1.04],1.000,,Cholesteryl Esters in LDL
Total-CE,0.96 [0.88-1.04],1.000,,Total-Esterified Cholesterol
HDL-CE,0.95 [0.87-1.04],1.000,,Cholesteryl Esters in HDL
Omega-6/Omega-3,0.95 [0.87-1.03],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,0.89 [0.82-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
