Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.19 [1.13-1.26],1.647e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.16 [1.10-1.23],0.030,*,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.16 [1.10-1.23],0.031,*,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.14 [1.08-1.20],0.261,,Triglycerides to Total-Lipids in Medium LDL percentage
Citrate,1.14 [1.08-1.20],0.148,,Citrate
IDL-CE,0.88 [0.83-0.93],0.628,,Cholesteryl Esters in IDL
IDL-C%,0.87 [0.82-0.91],0.026,*,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.86 [0.81-0.91],0.031,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.85 [0.80-0.90],0.003,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.85 [0.81-0.90],3.041e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
