Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.03 [1.00-1.06],1.000,,Valine
Total-BCAA,1.02 [0.99-1.06],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.02 [0.99-1.06],1.000,,Leucine
M-LDL-PL%,1.00 [0.97-1.03],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoA1,1.00 [0.97-1.04],1.000,,Apolipoprotein A1
M-LDL-CE%,0.99 [0.96-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gly,0.98 [0.95-1.01],1.000,,Glycine
M-HDL-FC%,0.98 [0.94-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.98 [0.94-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.97 [0.94-1.00],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
