Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.17 [1.10-1.26],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.09 [1.02-1.17],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.09 [1.01-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.04 [0.97-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.01 [0.95-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-HDL-L,0.81 [0.75-0.88],0.047,*,Total-Lipids in Large HDL
L-HDL-C,0.81 [0.75-0.88],0.032,*,Cholesterol in Large HDL
HDL-C,0.81 [0.75-0.87],0.013,*,HDL Cholesterol
L-HDL-CE,0.81 [0.75-0.87],0.024,*,Cholesteryl Esters in Large HDL
HDL-CE,0.81 [0.75-0.87],0.008,**,Cholesteryl Esters in HDL
