Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.09 [0.98-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.08 [0.96-1.21],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.07 [0.97-1.19],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.02 [0.93-1.13],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.01 [0.91-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.95 [0.85-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.93 [0.83-1.05],1.000,,HDL Cholesterol
Non-HDL-C,0.85 [0.77-0.94],1.000,,Total-Cholesterol Minus HDL-C
Clinical LDL-C,0.85 [0.77-0.94],1.000,,Clinical LDL Cholesterol
LDL-C,0.85 [0.77-0.94],1.000,,LDL Cholesterol
