Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.35 [1.21-1.51],0.016,*,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.32 [1.19-1.48],0.199,,Glycoprotein Acetyls
M-LDL-TG%,1.31 [1.18-1.46],0.069,,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.30 [1.17-1.45],0.755,,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.12 [1.01-1.25],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-PL%,0.95 [0.85-1.06],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.89 [0.79-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.75 [0.68-0.82],3.892e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.73 [0.66-0.81],0.002,**,Cholesterol to Total-Lipids in Large LDL percentage
Albumin,0.70 [0.64-0.78],3.490e-07,***,Albumin
