Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.56 [1.40-1.75],4.581e-10,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.39 [1.25-1.56],0.002,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.35 [1.21-1.51],0.045,*,Triglycerides to Total-Lipids in Large LDL percentage
Phe,1.35 [1.22-1.48],6.742e-04,***,Phenylalanine
M-LDL-TG%,1.30 [1.17-1.45],0.238,,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-C,0.75 [0.67-0.83],0.046,*,LDL Cholesterol
S-HDL-L,0.74 [0.66-0.82],0.018,*,Total-Lipids in Small HDL
M-LDL-FC,0.74 [0.66-0.82],0.024,*,Free Cholesterol in Medium LDL
S-LDL-C%,0.74 [0.67-0.81],4.839e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-FC,0.73 [0.65-0.82],0.029,*,Free Cholesterol in Small HDL
Total-P,0.73 [0.65-0.82],0.034,*,Total-Concentration of Lipoprotein Particles
Ala,0.73 [0.64-0.82],0.048,*,Alanine
L-LDL-C%,0.72 [0.65-0.80],0.001,**,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE,0.70 [0.63-0.78],4.425e-05,***,Cholesteryl Esters in Small HDL
Sc-ala,0.70 [0.62-0.79],0.002,**,Spectrometer-corrected alanine
S-HDL-C,0.70 [0.63-0.78],5.075e-05,***,Cholesterol in Small HDL
S-HDL-P,0.70 [0.62-0.78],5.992e-05,***,Concentration of Small HDL Particles
Albumin,0.60 [0.54-0.65],1.872e-24,***,Albumin
