Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.15 [1.12-1.19],1.943e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.15 [1.12-1.19],2.174e-18,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.15 [1.12-1.19],4.471e-15,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.15 [1.12-1.18],3.064e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.14 [1.11-1.18],2.830e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.13 [1.10-1.16],3.151e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.12 [1.09-1.15],5.288e-10,***,Glycoprotein Acetyls
XS-VLDL-TG%,1.12 [1.09-1.15],5.110e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.11 [1.08-1.14],5.948e-09,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.11 [1.08-1.14],1.303e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.11 [1.08-1.14],1.843e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.11 [1.07-1.14],2.265e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.10 [1.07-1.14],1.820e-05,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.10 [1.07-1.13],4.019e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.10 [1.06-1.13],0.003,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.10 [1.07-1.13],6.556e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-HDL-TG%,1.09 [1.06-1.12],7.255e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-VLDL-TG%,1.09 [1.06-1.12],4.134e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-PL%,1.08 [1.06-1.11],2.369e-04,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-PL%,1.08 [1.05-1.11],0.006,**,Phospholipids to Total-Lipids in Large VLDL percentage
LDL-CE,0.93 [0.91-0.96],0.044,*,Cholesteryl Esters in LDL
LDL-PL,0.93 [0.91-0.96],0.026,*,Phospholipids in LDL
LDL-L,0.93 [0.91-0.96],0.031,*,Total-Lipids in LDL
M-VLDL-CE,0.93 [0.91-0.96],0.019,*,Cholesteryl Esters in Medium VLDL
S-HDL-CE%,0.93 [0.91-0.95],0.018,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Non-HDL-C,0.93 [0.91-0.95],0.024,*,Total-Cholesterol Minus HDL-C
M-HDL-PL,0.93 [0.90-0.95],0.050,*,Phospholipids in Medium HDL
S-LDL-FC,0.93 [0.90-0.95],0.003,**,Free Cholesterol in Small LDL
S-HDL-CE,0.93 [0.90-0.95],0.003,**,Cholesteryl Esters in Small HDL
S-HDL-C,0.93 [0.90-0.95],0.004,**,Cholesterol in Small HDL
IDL-PL,0.93 [0.90-0.95],0.007,**,Phospholipids in IDL
L-LDL-CE,0.93 [0.90-0.95],0.003,**,Cholesteryl Esters in Large LDL
