Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,1.07 [0.91-1.25],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.06 [0.91-1.23],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.05 [0.91-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.04 [0.89-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.03 [0.90-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.98 [0.85-1.13],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,0.97 [0.85-1.11],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.96 [0.83-1.11],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.96 [0.83-1.10],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.94 [0.82-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
